"timestamp","payload"
"414889","{""internal_temperature"":{""N"":""32.41999817""},""pressure"":{""N"":""974.0418701""},""external_temperature"":{""N"":""31.0625""},""timestamp"":{""N"":""414889""}}"
"750004","{""internal_temperature"":{""N"":""31.09000015""},""pressure"":{""N"":""973.4401855""},""external_temperature"":{""N"":""30.625""},""timestamp"":{""N"":""750004""}}"
"323802","{""internal_temperature"":{""N"":""32.40000153""},""pressure"":{""N"":""974.1220093""},""external_temperature"":{""N"":""31.1875""},""timestamp"":{""N"":""323802""}}"
"86784","{""internal_temperature"":{""N"":""32.27000046""},""pressure"":{""N"":""974.022522""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""86784""}}"
"275218","{""internal_temperature"":{""N"":""32.38999939""},""pressure"":{""N"":""974.1177368""},""external_temperature"":{""N"":""31.25""},""timestamp"":{""N"":""275218""}}"
"573618","{""internal_temperature"":{""N"":""31.47999954""},""pressure"":{""N"":""973.3394775""},""external_temperature"":{""N"":""30.1875""},""timestamp"":{""N"":""573618""}}"
"34978","{""internal_temperature"":{""N"":""30.63999939""},""pressure"":{""N"":""973.4328003""},""external_temperature"":{""N"":""30.6875""},""timestamp"":{""N"":""34978""}}"
"65715","{""internal_temperature"":{""N"":""32.24000168""},""pressure"":{""N"":""974.2767334""},""external_temperature"":{""N"":""31.25""},""timestamp"":{""N"":""65715""}}"
"84129","{""internal_temperature"":{""N"":""32.04000092""},""pressure"":{""N"":""974.3095093""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""84129""}}"
"124253","{""internal_temperature"":{""N"":""31.48999977""},""pressure"":{""N"":""973.4605713""},""external_temperature"":{""N"":""30.125""},""timestamp"":{""N"":""124253""}}"
"58321","{""internal_temperature"":{""N"":""32.00999832""},""pressure"":{""N"":""974.3240356""},""external_temperature"":{""N"":""31.25""},""timestamp"":{""N"":""58321""}}"
"63180","{""internal_temperature"":{""N"":""32.25""},""pressure"":{""N"":""973.9498291""},""external_temperature"":{""N"":""31.25""},""timestamp"":{""N"":""63180""}}"
"193241","{""internal_temperature"":{""N"":""32.34999847""},""pressure"":{""N"":""974.2171631""},""external_temperature"":{""N"":""31.25""},""timestamp"":{""N"":""193241""}}"
"93238","{""internal_temperature"":{""N"":""32.06000137""},""pressure"":{""N"":""974.319519""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""93238""}}"
"19153","{""internal_temperature"":{""N"":""32.18999863""},""pressure"":{""N"":""973.9297485""},""external_temperature"":{""N"":""31.25""},""timestamp"":{""N"":""19153""}}"
"253580","{""internal_temperature"":{""N"":""30.86000061""},""pressure"":{""N"":""973.4163208""},""external_temperature"":{""N"":""30.8125""},""timestamp"":{""N"":""253580""}}"
"188304","{""internal_temperature"":{""N"":""30.80999947""},""pressure"":{""N"":""973.381958""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""188304""}}"
"120177","{""internal_temperature"":{""N"":""29.92000008""},""pressure"":{""N"":""973.3442383""},""external_temperature"":{""N"":""29.4375""},""timestamp"":{""N"":""120177""}}"
"268126","{""internal_temperature"":{""N"":""32.25999832""},""pressure"":{""N"":""973.9974976""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""268126""}}"
"12803","{""internal_temperature"":{""N"":""30.32999992""},""pressure"":{""N"":""973.4138184""},""external_temperature"":{""N"":""30.125""},""timestamp"":{""N"":""12803""}}"
"113277","{""internal_temperature"":{""N"":""32.25999832""},""pressure"":{""N"":""973.9891968""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""113277""}}"
"100949","{""internal_temperature"":{""N"":""30.48999977""},""pressure"":{""N"":""973.4177246""},""external_temperature"":{""N"":""30.3125""},""timestamp"":{""N"":""100949""}}"
"927629","{""internal_temperature"":{""N"":""31.15999985""},""pressure"":{""N"":""973.4295044""},""external_temperature"":{""N"":""30.8125""},""timestamp"":{""N"":""927629""}}"
"26212","{""internal_temperature"":{""N"":""30.38999939""},""pressure"":{""N"":""973.3870239""},""external_temperature"":{""N"":""30.1875""},""timestamp"":{""N"":""26212""}}"
"159169","{""internal_temperature"":{""N"":""31.5""},""pressure"":{""N"":""973.4414063""},""external_temperature"":{""N"":""30.1875""},""timestamp"":{""N"":""159169""}}"
"208733","{""internal_temperature"":{""N"":""30.55999947""},""pressure"":{""N"":""973.4089966""},""external_temperature"":{""N"":""30.4375""},""timestamp"":{""N"":""208733""}}"
"190700","{""internal_temperature"":{""N"":""32.25999832""},""pressure"":{""N"":""973.9967041""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""190700""}}"
"598193","{""internal_temperature"":{""N"":""31.04000092""},""pressure"":{""N"":""973.4329834""},""external_temperature"":{""N"":""30.5625""},""timestamp"":{""N"":""598193""}}"
"209266","{""internal_temperature"":{""N"":""31.5""},""pressure"":{""N"":""973.434082""},""external_temperature"":{""N"":""30.0625""},""timestamp"":{""N"":""209266""}}"
"96578","{""internal_temperature"":{""N"":""32.25999832""},""pressure"":{""N"":""973.9606323""},""external_temperature"":{""N"":""31.25""},""timestamp"":{""N"":""96578""}}"
"6405","{""internal_temperature"":{""N"":""32.65000153""},""pressure"":{""N"":""971.4490356""},""external_temperature"":{""N"":""31.625""},""timestamp"":{""N"":""6405""}}"
"112974","{""internal_temperature"":{""N"":""32.09999847""},""pressure"":{""N"":""974.3493652""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""112974""}}"
"39804","{""internal_temperature"":{""N"":""32.74000168""},""pressure"":{""N"":""971.4553223""},""external_temperature"":{""N"":""31.625""},""timestamp"":{""N"":""39804""}}"
"91744","{""internal_temperature"":{""N"":""30.38999939""},""pressure"":{""N"":""973.3746948""},""external_temperature"":{""N"":""30.1875""},""timestamp"":{""N"":""91744""}}"
"355682","{""internal_temperature"":{""N"":""32.40999985""},""pressure"":{""N"":""974.1199951""},""external_temperature"":{""N"":""31.125""},""timestamp"":{""N"":""355682""}}"
"122203","{""internal_temperature"":{""N"":""30.51000023""},""pressure"":{""N"":""973.4425049""},""external_temperature"":{""N"":""30.3125""},""timestamp"":{""N"":""122203""}}"
"54141","{""internal_temperature"":{""N"":""32.31000137""},""pressure"":{""N"":""974.1420288""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""54141""}}"
"146492","{""internal_temperature"":{""N"":""30.52000046""},""pressure"":{""N"":""973.4073486""},""external_temperature"":{""N"":""30.3125""},""timestamp"":{""N"":""146492""}}"
"557204","{""internal_temperature"":{""N"":""31.03000069""},""pressure"":{""N"":""973.4487305""},""external_temperature"":{""N"":""30.6875""},""timestamp"":{""N"":""557204""}}"
"127579","{""internal_temperature"":{""N"":""30.76000023""},""pressure"":{""N"":""973.3710938""},""external_temperature"":{""N"":""30.6875""},""timestamp"":{""N"":""127579""}}"
"208421","{""internal_temperature"":{""N"":""32.36000061""},""pressure"":{""N"":""974.220459""},""external_temperature"":{""N"":""31.25""},""timestamp"":{""N"":""208421""}}"
"108723","{""internal_temperature"":{""N"":""32.25999832""},""pressure"":{""N"":""973.9414063""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""108723""}}"
"177105","{""internal_temperature"":{""N"":""32.36000061""},""pressure"":{""N"":""974.1431274""},""external_temperature"":{""N"":""31.375""},""timestamp"":{""N"":""177105""}}"
"8346","{""internal_temperature"":{""N"":""30.38999939""},""pressure"":{""N"":""973.3746948""},""external_temperature"":{""N"":""30.1875""},""timestamp"":{""N"":""8346""}}"
"82226","{""internal_temperature"":{""N"":""29.87000084""},""pressure"":{""N"":""973.3598633""},""external_temperature"":{""N"":""29.375""},""timestamp"":{""N"":""82226""}}"
"132709","{""internal_temperature"":{""N"":""32.13000107""},""pressure"":{""N"":""974.3616943""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""132709""}}"
"613374","{""internal_temperature"":{""N"":""31.04999924""},""pressure"":{""N"":""973.4329834""},""external_temperature"":{""N"":""30.5625""},""timestamp"":{""N"":""613374""}}"
"15140","{""internal_temperature"":{""N"":""32.77999878""},""pressure"":{""N"":""971.5678101""},""external_temperature"":{""N"":""31.875""},""timestamp"":{""N"":""15140""}}"
"43789","{""internal_temperature"":{""N"":""31.43000031""},""pressure"":{""N"":""973.461731""},""external_temperature"":{""N"":""30.1875""},""timestamp"":{""N"":""43789""}}"
"1085512","{""internal_temperature"":{""N"":""31.20999908""},""pressure"":{""N"":""973.3723145""},""external_temperature"":{""N"":""30.9375""},""timestamp"":{""N"":""1085512""}}"
"8223","{""internal_temperature"":{""N"":""31.88999939""},""pressure"":{""N"":""974.2856445""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""8223""}}"
"1015680","{""internal_temperature"":{""N"":""31.18000031""},""pressure"":{""N"":""973.4101563""},""external_temperature"":{""N"":""30.875""},""timestamp"":{""N"":""1015680""}}"
"889674","{""internal_temperature"":{""N"":""31.14999962""},""pressure"":{""N"":""973.4467163""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""889674""}}"
"511658","{""internal_temperature"":{""N"":""31""},""pressure"":{""N"":""973.4517822""},""external_temperature"":{""N"":""30.8125""},""timestamp"":{""N"":""511658""}}"
"1044523","{""internal_temperature"":{""N"":""31.20000076""},""pressure"":{""N"":""973.4404907""},""external_temperature"":{""N"":""30.875""},""timestamp"":{""N"":""1044523""}}"
"563276","{""internal_temperature"":{""N"":""31.02000046""},""pressure"":{""N"":""973.4396362""},""external_temperature"":{""N"":""30.6875""},""timestamp"":{""N"":""563276""}}"
"1043004","{""internal_temperature"":{""N"":""31.20000076""},""pressure"":{""N"":""973.4202881""},""external_temperature"":{""N"":""30.9375""},""timestamp"":{""N"":""1043004""}}"
"578457","{""internal_temperature"":{""N"":""31.03000069""},""pressure"":{""N"":""973.4248657""},""external_temperature"":{""N"":""30.625""},""timestamp"":{""N"":""578457""}}"
"79083","{""internal_temperature"":{""N"":""32.52999878""},""pressure"":{""N"":""971.5471802""},""external_temperature"":{""N"":""32.8125""},""timestamp"":{""N"":""79083""}}"
"117897","{""internal_temperature"":{""N"":""32.31000137""},""pressure"":{""N"":""974.1586914""},""external_temperature"":{""N"":""31.375""},""timestamp"":{""N"":""117897""}}"
"116010","{""internal_temperature"":{""N"":""32.09999847""},""pressure"":{""N"":""974.3217163""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""116010""}}"
"358334","{""internal_temperature"":{""N"":""30.92000008""},""pressure"":{""N"":""973.4265747""},""external_temperature"":{""N"":""30.8125""},""timestamp"":{""N"":""358334""}}"
"182232","{""internal_temperature"":{""N"":""30.80999947""},""pressure"":{""N"":""973.3746338""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""182232""}}"
"223603","{""internal_temperature"":{""N"":""32.36000061""},""pressure"":{""N"":""974.1484985""},""external_temperature"":{""N"":""31.25""},""timestamp"":{""N"":""223603""}}"
"283306","{""internal_temperature"":{""N"":""32.25999832""},""pressure"":{""N"":""973.9874878""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""283306""}}"
"321899","{""internal_temperature"":{""N"":""30.88999939""},""pressure"":{""N"":""973.3928223""},""external_temperature"":{""N"":""30.8125""},""timestamp"":{""N"":""321899""}}"
"491638","{""internal_temperature"":{""N"":""31.47999954""},""pressure"":{""N"":""973.3670044""},""external_temperature"":{""N"":""30.25""},""timestamp"":{""N"":""491638""}}"
"194085","{""internal_temperature"":{""N"":""31.5""},""pressure"":{""N"":""973.461731""},""external_temperature"":{""N"":""30.125""},""timestamp"":{""N"":""194085""}}"
"41743","{""internal_temperature"":{""N"":""30.44000053""},""pressure"":{""N"":""973.395752""},""external_temperature"":{""N"":""30.25""},""timestamp"":{""N"":""41743""}}"
"480167","{""internal_temperature"":{""N"":""32.43000031""},""pressure"":{""N"":""974.0405273""},""external_temperature"":{""N"":""30.8125""},""timestamp"":{""N"":""480167""}}"
"27760","{""internal_temperature"":{""N"":""32.16999817""},""pressure"":{""N"":""974.2620239""},""external_temperature"":{""N"":""31.25""},""timestamp"":{""N"":""27760""}}"
"151869","{""internal_temperature"":{""N"":""30.79000092""},""pressure"":{""N"":""973.3775635""},""external_temperature"":{""N"":""30.6875""},""timestamp"":{""N"":""151869""}}"
"65340","{""internal_temperature"":{""N"":""30.69000053""},""pressure"":{""N"":""973.4431152""},""external_temperature"":{""N"":""30.6875""},""timestamp"":{""N"":""65340""}}"
"283945","{""internal_temperature"":{""N"":""30.87999916""},""pressure"":{""N"":""973.3884277""},""external_temperature"":{""N"":""30.8125""},""timestamp"":{""N"":""283945""}}"
"378454","{""internal_temperature"":{""N"":""32.40999985""},""pressure"":{""N"":""974.060791""},""external_temperature"":{""N"":""31.125""},""timestamp"":{""N"":""378454""}}"
"228469","{""internal_temperature"":{""N"":""30.52000046""},""pressure"":{""N"":""973.4006348""},""external_temperature"":{""N"":""30.4375""},""timestamp"":{""N"":""228469""}}"
"236059","{""internal_temperature"":{""N"":""30.55999947""},""pressure"":{""N"":""973.4087524""},""external_temperature"":{""N"":""30.4375""},""timestamp"":{""N"":""236059""}}"
"111069","{""internal_temperature"":{""N"":""29.90999985""},""pressure"":{""N"":""973.3521118""},""external_temperature"":{""N"":""29.375""},""timestamp"":{""N"":""111069""}}"
"605497","{""internal_temperature"":{""N"":""31.47999954""},""pressure"":{""N"":""973.3468628""},""external_temperature"":{""N"":""30.1875""},""timestamp"":{""N"":""605497""}}"
"305584","{""internal_temperature"":{""N"":""32.40000153""},""pressure"":{""N"":""974.1133423""},""external_temperature"":{""N"":""31.25""},""timestamp"":{""N"":""305584""}}"
"227774","{""internal_temperature"":{""N"":""30.85000038""},""pressure"":{""N"":""973.4007568""},""external_temperature"":{""N"":""30.8125""},""timestamp"":{""N"":""227774""}}"
"140668","{""internal_temperature"":{""N"":""32.33000183""},""pressure"":{""N"":""974.2058716""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""140668""}}"
"869938","{""internal_temperature"":{""N"":""31.13999939""},""pressure"":{""N"":""973.4156494""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""869938""}}"
"94376","{""internal_temperature"":{""N"":""32.27999878""},""pressure"":{""N"":""974.0142822""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""94376""}}"
"97218","{""internal_temperature"":{""N"":""30.72999954""},""pressure"":{""N"":""973.40625""},""external_temperature"":{""N"":""30.6875""},""timestamp"":{""N"":""97218""}}"
"182810","{""internal_temperature"":{""N"":""32.20999908""},""pressure"":{""N"":""974.352478""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""182810""}}"
"516604","{""internal_temperature"":{""N"":""32.40999985""},""pressure"":{""N"":""974.0258789""},""external_temperature"":{""N"":""30.6875""},""timestamp"":{""N"":""516604""}}"
"118666","{""internal_temperature"":{""N"":""32.29000092""},""pressure"":{""N"":""974.0875244""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""118666""}}"
"168569","{""internal_temperature"":{""N"":""30.80999947""},""pressure"":{""N"":""973.3861084""},""external_temperature"":{""N"":""30.6875""},""timestamp"":{""N"":""168569""}}"
"360236","{""internal_temperature"":{""N"":""32.41999817""},""pressure"":{""N"":""974.116272""},""external_temperature"":{""N"":""31.125""},""timestamp"":{""N"":""360236""}}"
"185649","{""internal_temperature"":{""N"":""32.34999847""},""pressure"":{""N"":""974.2120972""},""external_temperature"":{""N"":""31.1875""},""timestamp"":{""N"":""185649""}}"
"317053","{""internal_temperature"":{""N"":""31.47999954""},""pressure"":{""N"":""973.4240723""},""external_temperature"":{""N"":""30.1875""},""timestamp"":{""N"":""317053""}}"
"37091","{""internal_temperature"":{""N"":""30.36000061""},""pressure"":{""N"":""973.4366455""},""external_temperature"":{""N"":""30.125""},""timestamp"":{""N"":""37091""}}"
"31644","{""internal_temperature"":{""N"":""31.67000008""},""pressure"":{""N"":""970.3138428""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""31644""}}"
